מפעיל,מס' אשכול,אשכול,תת אשכול,מחוז,"מק""ט קו",מס' קו,כיוון,חלופה,שילוט,סידורי תחנה,מקט תחנה,שם תחנה,פעילות בתחנה,תחנת הורדה ראשונה,מרחק מתחנה קודמת,מרחק מתחנת מוצא,זמן נסיעה מתחנת המוצא,קומה,רציף,Lat,Long,קוד עיר,שם עיר,רחוב,מס' בית,סטטוס תחנה,קוד אזור,שם אזור,קוד שיתוף,תיאור קוד השיתוף
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,24,59035,הרימון/דרך הים,אסוף והורדה,25,847,17516,20.73333359,,,32.727502,35.547124,1313,פוריה עילית,הרימון,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,25,59037,דרך השקד/השיזף,אסוף והורדה,26,506,18022,21.83333397,,,32.730258,35.54738,1313,פוריה עילית,דרך השקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,26,59039,דרך השקד/הזית,אסוף והורדה,27,277,18299,22.45000076,,,32.731673,35.54495,1313,פוריה עילית,דרך השקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,27,58098,'צומת פוריה עילית ד,אסוף והורדה,28,879,19178,23.85000038,,,32.7382,35.540893,1821,עמק הירדן,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,28,58172,'נווה עובד ב,אסוף והורדה,29,474,19652,24.26666641,,,32.740864,35.539539,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,29,58173,בית העם,אסוף והורדה,30,339,19991,25.10000038,,,32.743851,35.538739,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,30,58174,'נווה עובד א,אסוף והורדה,31,356,20347,25.89999962,,,32.746967,35.537854,1105,פוריה נווה עובד,המייסדים,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,31,58089,מסעף נווה עובד,אסוף והורדה,32,340,20687,26.53333282,,,32.749035,35.538768,1821,עמק הירדן,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,32,58090,בית חולים פוריה,אסוף והורדה,33,559,21246,26.98333359,,,32.753862,35.537458,1821,עמק הירדן,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,33,58091,בית עלמין הזורעים,אסוף והורדה,34,2058,23304,28.51666641,,,32.767567,35.523667,6700,טבריה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,34,58099,מסעף הזורעים,אסוף והורדה,35,1817,25121,29.91666603,,,32.772368,35.505361,6700,טבריה,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,35,58100,הנשיא וייצמן/המברג,אסוף והורדה,36,1205,26326,30.95000076,,,32.77991,35.50006,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,36,59060,המשור/וייצמן,אסוף והורדה,37,513,26839,32.16666794,,,32.781434,35.49938,6700,טבריה,המשור,17,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,45025,25,2,0,25,37,59049,מתחם ביג,הורדה בלבד,0,791,27630,35.75,,,32.785074,35.497646,6700,טבריה,,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,1,57184,גולני/המגינים,אסוף בלבד,14,0,0,0,,,32.79214,35.537284,6700,טבריה,המגינים,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,2,57185,המגינים/מסדה,אסוף והורדה,14,109,109,0.583333313,,,32.793113,35.537437,6700,טבריה,המגינים,16,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,3,57187,גוש עציון/תל חי,אסוף והורדה,14,200,309,1.283333302,,,32.794358,35.536802,6700,טבריה,גוש עציון,17,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,4,57188,טבור הארץ/גוש עציון,אסוף והורדה,14,196,505,2,,,32.794973,35.535148,6700,טבריה,טבור הארץ,14,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,5,57189,טבור הארץ/גוש עציון,אסוף והורדה,14,335,840,2.116666555,,,32.79523,35.535216,6700,טבריה,טבור הארץ,21,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,6,58121,אלחדיף/קונטיננטל,אסוף והורדה,14,358,1198,3.75,,,32.792724,35.534687,6700,טבריה,אלחדיף,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,7,57179,"פיק""א-שכ' רווקיה",אסוף והורדה,14,573,1771,5.233333111,,,32.792553,35.532132,6700,טבריה,פיק''א,23,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,8,57176,"פיק""א/בי""ס תחכמוני",אסוף והורדה,14,312,2083,6.483333111,,,32.79368,35.530581,6700,טבריה,פיק''א,7,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,9,57173,יהודה הנשיא/ביאליק,אסוף והורדה,14,299,2382,7.316666603,,,32.795229,35.52903,6700,טבריה,יהודה הנשיא,17,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,10,57206,טרומפלדור/שמעון דה אן,אסוף והורדה,14,399,2781,8.199999809,,,32.794375,35.526521,6700,טבריה,טרומפלדור,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,11,57205,בית גינסבורג/טרומפלדור,אסוף והורדה,14,194,2975,8.616666794,,,32.792717,35.525922,6700,טבריה,טרומפלדור,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,12,57207,דרך הגבורה/טרומפלדור,אסוף והורדה,14,287,3262,9.233333588,,,32.790326,35.526359,6700,טבריה,דרך הגבורה,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,13,57208,קבר רבי עקיבא,אסוף והורדה,14,193,3455,9.649999619,,,32.789513,35.527977,6700,טבריה,דרך הגבורה,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,1,0,84,14,57921,כרכום/דרך הגבורה,הורדה בלבד,0,483,3938,11.11666679,,,32.788316,35.527423,6700,טבריה,כרכום,9,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,1,57921,כרכום/דרך הגבורה,אסוף בלבד,2,0,0,0,,,32.788316,35.527423,6700,טבריה,כרכום,9,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,2,57231,יהודה הנשיא/טרומפלדור,אסוף והורדה,3,1460,1460,4.25,,,32.795522,35.526702,6700,טבריה,טרומפלדור,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,3,57174,יהודה הנשיא/ביאליק,אסוף והורדה,4,209,1669,4.683333397,,,32.795388,35.528654,6700,טבריה,יהודה הנשיא,10,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,4,57175,"יהודה הנשיא/רש""י",אסוף והורדה,5,168,1837,5.083333492,,,32.794638,35.530006,6700,טבריה,יהודה הנשיא,22,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,5,57177,"פיק""א/בי""ס תחכמוני",אסוף והורדה,6,214,2051,5.800000191,,,32.793482,35.530232,6700,טבריה,פיק''א,8,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,6,57178,"פיק""א/רוטשילד",אסוף והורדה,7,239,2290,6.766666889,,,32.792585,35.531771,6700,טבריה,פיק''א,18,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,7,57184,גולני/המגינים,אסוף והורדה,8,994,3284,9.899999619,,,32.79214,35.537284,6700,טבריה,המגינים,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,8,57185,המגינים/מסדה,אסוף והורדה,9,109,3393,10.44999981,,,32.793113,35.537437,6700,טבריה,המגינים,16,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,9,57187,גוש עציון/תל חי,אסוף והורדה,10,201,3594,11.14999962,,,32.794358,35.536802,6700,טבריה,גוש עציון,17,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,10,57188,טבור הארץ/גוש עציון,אסוף והורדה,11,196,3790,11.86666679,,,32.794973,35.535148,6700,טבריה,טבור הארץ,14,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,47084,84,2,0,84,11,57189,טבור הארץ/גוש עציון,הורדה בלבד,0,335,4125,12,,,32.79523,35.535216,6700,טבריה,טבור הארץ,21,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,1,59669,דליה צעירה מרכז,אסוף בלבד,2,0,0,0,,,32.683466,35.069015,494,דאלית אל כרמל,אלסנדיאן,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,2,59670,גנים ציבוריים,אסוף והורדה,3,277,277,1.166666627,,,32.683889,35.068622,494,דאלית אל כרמל,אלסנדיאן,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,3,48106,מדרגות שצפ,אסוף והורדה,4,530,807,2.900000095,,,32.681407,35.07119,494,דאלית אל כרמל,אלסנדיאן,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,4,56056,"בי""ס טכנולוגי",אסוף והורדה,5,287,1094,3.516666651,,,32.683194,35.073344,494,דאלית אל כרמל,אלסנדיאן,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,5,56054,מצפה כרמל,אסוף והורדה,6,679,1773,4.550000191,,,32.685894,35.070312,494,דאלית אל כרמל,,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,6,42838,צומת אלמחרקה,אסוף והורדה,7,468,2241,5,,,32.687226,35.065832,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,7,46958,מסעף עוקף דליה,אסוף והורדה,8,298,2539,5.283333302,,,32.688181,35.063102,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,8,46959,מרכז מסחרי,אסוף והורדה,9,239,2778,5.433333397,,,32.687326,35.060878,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,9,42394,מגרש כדורגל,אסוף והורדה,10,307,3085,5.849999905,,,32.687896,35.05781,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,10,43189,בית ספר חטיבת ביניים,אסוף והורדה,11,256,3341,6.016666889,,,32.68918,35.055548,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,11,42396,בית עלמין,אסוף והורדה,12,203,3544,6.25,,,32.690052,35.053742,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,12,42397,מרכז הדרכה,אסוף והורדה,13,233,3777,6.466666698,,,32.690936,35.051523,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,13,42398,מועצה מקומית,אסוף והורדה,14,265,4042,6.650000095,,,32.692285,35.049245,494,דאלית אל כרמל,672,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,14,48100,בית הבד,אסוף והורדה,15,476,4518,7.816666603,,,32.694422,35.045135,494,דאלית אל כרמל,אלשיח' אמין טריף,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,15,48101,בית העם גברים,אסוף והורדה,16,121,4639,8.300000191,,,32.69518,35.044207,494,דאלית אל כרמל,אלשיח' אמין טריף,,פעיל,310,חיפה,500,סובב חיפה
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,50001,1,1,0,1,16,48104,עבד קדור,אסוף והורדה,17,376,5015,9.866666794,,,32.694203,35.044255,494,דאלית אל כרמל,סולטאן באשא אלאטרש,,פעיל,310,חיפה,500,סובב חיפה
